institution_id,institution_name,deglevl_code,deglevl,degcip_4dig,ciptitle,grad_cohort,grad_cohort_label,year_postgrad,p25_earnings,p50_earnings,p75_earnings,cellcount,cell_suppressed,state,system,first_release,last_update,cpi_reportyear
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2007,2007-2009,5,31133,41565,55964,34,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4510,POLITICAL SCIENCE AND GOVERNMENT,2013,2013-2015,1,25774,32569,46087,33,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,1998,1998-2000,5,32213,41565,60771,34,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,1998,1998-2000,10,43798,49344,65089,35,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2001,2001-2003,1,21508,29250,43240,38,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2001,2001-2003,5,29956,38649,50856,45,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2001,2001-2003,10,30926,44914,57318,38,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2004,2004-2006,1,21508,28327,34755,45,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2004,2004-2006,5,31042,38289,50074,49,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2004,2004-2006,10,31857,46478,57995,36,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2007,2007-2009,1,19455,30119,39523,38,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2007,2007-2009,5,29685,36128,49214,42,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2010,2010-2012,1,20140,28478,36128,36,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4511,SOCIOLOGY,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",1998,1998-2000,5,23649,37568,45249,42,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",1998,1998-2000,10,32711,43128,67313,40,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,4599,"SOCIAL SCIENCES, OTHER",2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,1998,1998-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,1998,1998-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5005,DRAMA/THEATRE ARTS AND STAGECRAFT,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,1998,1998-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5007,FINE AND STUDIO ARTS,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,1998,1998-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5009,MUSIC,2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,1998,1998-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,1998,1998-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5110,CLINICAL/MEDICAL LABORATORY SCIENCE/RESEARCH AND ALLIED PROFESSIONS,1998,1998-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2004,2004-2006,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2004,2004-2006,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2004,2004-2006,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2010,2010-2012,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5138,"REGISTERED NURSING, NURSING ADMINISTRATION, NURSING RESEARCH AND CLINICAL NURSING",2013,2013-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2001,2001-2003,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,1,25028,35454,46422,142,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,5,33659,46556,60240,135,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2004,2004-2006,10,37517,55286,81554,97,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,1,22055,32711,41870,150,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2007,2007-2009,5,32644,41512,55286,158,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2010,2010-2012,1,21946,30363,38589,147,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5201,"BUSINESS/COMMERCE, GENERAL",2013,2013-2015,1,24035,32678,43658,121,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,1,24808,31857,44914,52,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,5,35546,48823,62546,162,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",1998,1998-2000,10,42252,56302,77381,149,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,1,23745,32257,40608,127,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,5,33993,44914,58057,136,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2001,2001-2003,10,36128,50375,72639,124,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2007,2007-2009,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,05,Baccalaureate,5202,"BUSINESS ADMINISTRATION, MANAGEMENT AND OPERATIONS",2007,2007-2009,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,1996,1996-2000,1,38289,49605,61516,76,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,1996,1996-2000,5,46531,54056,63605,511,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,1996,1996-2000,10,45916,57198,71728,427,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2001,2001-2005,1,38973,48016,56733,749,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2001,2001-2005,5,40587,50779,62546,650,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2001,2001-2005,10,43911,52868,65831,666,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2006,2006-2010,1,36196,44403,52431,605,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2006,2006-2010,5,39740,49114,58871,612,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,1300,EDUCATION,2011,2011-2015,1,36344,44914,55512,292,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,2400,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES",2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,1996,1996-2000,5,40662,48162,58673,116,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,1996,1996-2000,10,41406,51750,64608,116,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2001,2001-2005,1,32355,41044,50335,210,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2001,2001-2005,5,38529,47260,56979,184,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2001,2001-2005,10,41394,50506,60984,163,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2006,2006-2010,1,31575,39729,48558,257,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2006,2006-2010,5,35701,45636,53984,244,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,4200,PSYCHOLOGY,2011,2011-2015,1,31215,39484,46841,315,0,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5000,VISUAL AND PERFORMING ARTS,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1345,ADAMS STATE COLLEGE,07,Masters,5200,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES",2011,2011-2015,1,38134,48725,62632,89,0,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",0904,JOURNALISM,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1101,"COMPUTER AND INFORMATION SCIENCES, GENERAL",2011,2011-2015,1,24532,40449,55625,62,0,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1109,COMPUTER SYSTEMS NETWORKING AND TELECOMMUNICATIONS,2011,2011-2015,1,26643,40017,49214,49,0,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1110,COMPUTER/INFORMATION TECHNOLOGY ADMINISTRATION AND MANAGEMENT,2011,2011-2015,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1205,CULINARY ARTS AND RELATED SERVICES,2006,2006-2010,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1205,CULINARY ARTS AND RELATED SERVICES,2006,2006-2010,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,1996,1996-2000,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,1996,1996-2000,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,1996,1996-2000,10,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,1,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,5,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2001,2001-2005,10,,,,,1,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,1,22485,34259,49605,180,0,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2006,2006-2010,5,27512,42414,60878,248,0,CO,cdhe,08242018,08242018,2016
1346,ARAPAHOE COMMUNITY COLLEGE,01,"Certificate, <1 year",1501,ARCHITECTURAL ENGINEERING TECHNOLOGIES/TECHNICIANS,2011,2011-2015,1,25078,38649,55456,167,0,CO,cdhe,08242018,08242018,2016
